Zone,Species,timeRad,ImageDate,Month,Day,Year,LocationName,
2,Wild_pig,0.02203,9/19/2016,9,19,2016,12:05:03,46
2,Wild_pig,0.11316,9/19/2016,9,19,2016,12:25:56,22
2,Wild_pig,0.20406,9/19/2016,9,19,2016,12:46:46,47
2,Wild_pig,0.27125,9/19/2016,9,19,2016,1:02:10,29
2,Wild_pig,1.12959,9/19/2016,9,19,2016,4:18:53,19
2,Wild_pig,1.32812,9/19/2016,9,19,2016,5:04:23,29
2,Wild_pig,5.43757,9/19/2016,9,19,2016,8:46:12,26
2,Wild_pig,5.67516,9/19/2016,9,19,2016,9:40:39,45
2,Wild_pig,5.72315,9/19/2016,9,19,2016,9:51:39,18
2,Wild_pig,6.26333,9/19/2016,9,19,2016,11:55:27,18
2,Wild_pig,1.31147,9/20/2015,9,20,2015,5:00,8
2,Wild_pig,3.28638,9/20/2015,9,20,2015,12:33,8
2,Wild_pig,3.70439,9/20/2015,9,20,2015,14:08,8
2,Wild_pig,4.24486,9/20/2015,9,20,2015,16:12,3
2,Wild_pig,4.43037,9/20/2015,9,20,2015,16:55,38
2,Wild_pig,4.47524,9/20/2015,9,20,2015,17:05,24
2,Wild_pig,4.97862,9/20/2015,9,20,2015,19:01,29
2,Wild_pig,5.15905,9/20/2015,9,20,2015,19:42,18
2,Wild_pig,5.37111,9/20/2015,9,20,2015,20:30,18
2,Wild_pig,6.23788,9/20/2015,9,20,2015,23:49,29
2,Wild_pig,0.2866,9/20/2016,9,20,2016,1:05:41,6
2,Wild_pig,0.61886,9/20/2016,9,20,2016,2:21:50,16
2,Wild_pig,1.3951,9/20/2016,9,20,2016,5:19:44,6
2,Wild_pig,5.29678,9/20/2016,9,20,2016,8:13:56,7
2,Wild_pig,5.76519,9/20/2016,9,20,2016,10:01:17,7
2,Wild_pig,5.90561,9/20/2016,9,20,2016,10:33:28,19
