Zone,Species,timeRad,ImageDate,LocationName
1,Wild_pig,1.05309,11/15/2016,23
1,Wild_pig,1.09156,11/15/2016,20
1,Wild_pig,1.23627,11/15/2016,27
1,Wild_pig,1.55654,11/15/2016,20
1,Wild_pig,1.63581,11/15/2016,37
1,Wild_pig,1.82031,11/15/2016,20
1,Wild_pig,2.53269,11/15/2016,37
1,Wild_pig,2.83703,11/15/2016,20
1,Wild_pig,3.0096,11/15/2016,11
1,Wild_pig,4.21853,11/15/2016,10
1,Wild_pig,4.67276,11/15/2016,15
1,Wild_pig,4.6937,11/15/2016,20
1,Wild_pig,4.92081,11/15/2016,20
1,Wild_pig,4.94983,11/15/2016,27
1,Wild_pig,5.09963,11/15/2016,5
1,Wild_pig,5.41532,11/15/2016,5
1,Wild_pig,5.65269,11/15/2016,16
1,Wild_pig,6.21439,11/15/2016,9
1,Wild_pig,6.27337,11/15/2016,17
1,Wild_pig,0.07643,11/16/2016,40
1,Wild_pig,0.16588,11/16/2016,22
1,Wild_pig,0.16988,11/16/2016,27
1,Wild_pig,0.20864,11/16/2016,40
1,Wild_pig,0.24187,11/16/2016,20
1,Wild_pig,0.40193,11/16/2016,20
1,Wild_pig,0.48956,11/16/2016,15
1,Wild_pig,0.49887,11/16/2016,44
1,Wild_pig,0.54309,11/16/2016,20
1,Wild_pig,0.80569,11/16/2016,20
1,Wild_pig,0.97586,11/16/2016,16
1,Wild_pig,1.35307,11/16/2016,43
1,Wild_pig,1.51596,11/16/2016,16
1,Wild_pig,1.69341,11/16/2016,16
1,Wild_pig,1.73158,11/16/2016,10
1,Wild_pig,1.8411,11/16/2016,5
1,Wild_pig,1.86532,11/16/2016,20
1,Wild_pig,2.4167,11/16/2016,37
