"","Indiv_ID","Season","Indiv_ID.1","CollarType","Fix_DateTime","DOP","Sex","UTM","X","Y","Lat","Long","DistBet","TimeBet","t"
"13757","F16","Spring16","F16_Spring16","3300","2016/04/21 21:00",NA,"F",11,342950.3,3865300,34.91801,-118.7193,93.1,30,2856237
"13758","F16","Spring16","F16_Spring16","3300","2016/04/21 21:30",NA,"F",11,343043.4,3865303,34.91805,-118.7182,151.7,31,2856268
"13759","F16","Spring16","F16_Spring16","3300","2016/04/21 22:01",NA,"F",11,343163.3,3865210,34.91723,-118.7169,68.2,29,2856297
"13760","F16","Spring16","F16_Spring16","3300","2016/04/21 22:30",NA,"F",11,343176.3,3865277,34.91784,-118.7168,5.4,30,2856327
"13761","F16","Spring16","F16_Spring16","3300","2016/04/21 23:00",NA,"F",11,343180,3865273,34.91781,-118.7167,62.5,30,2856357
"13762","F16","Spring16","F16_Spring16","3300","2016/04/21 23:30",NA,"F",11,343117.6,3865276,34.91783,-118.7174,104.3,30,2856387
"13763","F16","Spring16","F16_Spring16","3300","2016/04/22 00:00",NA,"F",11,343047.3,3865353,34.91851,-118.7182,16.2,31,2856418
"13764","F16","Spring16","F16_Spring16","3300","2016/04/22 00:31",NA,"F",11,343045.1,3865337,34.91836,-118.7182,37.1,29,2856447
"13765","F16","Spring16","F16_Spring16","3300","2016/04/22 01:00",NA,"F",11,343009.4,3865347,34.91844,-118.7186,136.8,30,2856477
"13766","F16","Spring16","F16_Spring16","3300","2016/04/22 01:30",NA,"F",11,343078.6,3865465,34.91952,-118.7179,70.3,30,2856507
"13767","F16","Spring16","F16_Spring16","3300","2016/04/22 02:00",NA,"F",11,343085.6,3865535,34.92015,-118.7178,75.5,30,2856537
"13768","F16","Spring16","F16_Spring16","3300","2016/04/22 02:30",NA,"F",11,343050.9,3865602,34.92075,-118.7182,88,30,2856567
"13769","F16","Spring16","F16_Spring16","3300","2016/04/22 03:00",NA,"F",11,343049.9,3865690,34.92154,-118.7182,47,30,2856597
"13770","F16","Spring16","F16_Spring16","3300","2016/04/22 03:30",NA,"F",11,343095.8,3865680,34.92146,-118.7177,14.6,31,2856628
"13771","F16","Spring16","F16_Spring16","3300","2016/04/22 04:01",NA,"F",11,343089.2,3865693,34.92158,-118.7178,79.1,29,2856657
"13772","F16","Spring16","F16_Spring16","3300","2016/04/22 04:30",NA,"F",11,343076.1,3865771,34.92227,-118.718,107.7,30,2856687
"13773","F16","Spring16","F16_Spring16","3300","2016/04/22 05:00",NA,"F",11,343041.4,3865873,34.92319,-118.7184,128.8,30,2856717
"13774","F16","Spring16","F16_Spring16","3300","2016/04/22 05:30",NA,"F",11,343159.2,3865925,34.92368,-118.7171,94.3,31,2856748
"13775","F16","Spring16","F16_Spring16","3300","2016/04/22 06:01",NA,"F",11,343073.3,3865964,34.92401,-118.718,63.9,30,2856778
"13776","F16","Spring16","F16_Spring16","3300","2016/04/22 06:31",NA,"F",11,343135.2,3865948,34.92388,-118.7174,2.2,29,2856807
"13777","F16","Spring16","F16_Spring16","3300","2016/04/22 07:00",NA,"F",11,343134.4,3865946,34.92386,-118.7174,4.4,31,2856838
"13778","F16","Spring16","F16_Spring16","3300","2016/04/22 07:31",NA,"F",11,343131.2,3865949,34.92389,-118.7174,3.1,29,2856867
"13779","F16","Spring16","F16_Spring16","3300","2016/04/22 08:00",NA,"F",11,343130.3,3865946,34.92387,-118.7174,11.7,30,2856897
"13780","F16","Spring16","F16_Spring16","3300","2016/04/22 08:30",NA,"F",11,343142,3865945,34.92386,-118.7173,8.6,60,2856957
"13781","F16","Spring16","F16_Spring16","3300","2016/04/22 09:30",NA,"F",11,343133.9,3865942,34.92382,-118.7174,3.1,30,2856987
"13782","F16","Spring16","F16_Spring16","3300","2016/04/22 10:00",NA,"F",11,343136.3,3865940,34.92381,-118.7173,23,61,2857048
"13783","F16","Spring16","F16_Spring16","3300","2016/04/22 11:01",NA,"F",11,343135.4,3865963,34.92402,-118.7174,8.8,150,2857198
"13784","F16","Spring16","F16_Spring16","3300","2016/04/22 13:31",NA,"F",11,343130.1,3865956,34.92396,-118.7174,42.2,29,2857227
"13785","F16","Spring16","F16_Spring16","3300","2016/04/22 14:00",NA,"F",11,343134.6,3865914,34.92358,-118.7174,29,30,2857257
"13786","F16","Spring16","F16_Spring16","3300","2016/04/22 14:30",NA,"F",11,343135.4,3865943,34.92384,-118.7174,7.1,31,2857288
"13787","F16","Spring16","F16_Spring16","3300","2016/04/22 15:01",NA,"F",11,343141.8,3865940,34.92381,-118.7173,5.5,29,2857317
"13788","F16","Spring16","F16_Spring16","3300","2016/04/22 15:30",NA,"F",11,343136.3,3865940,34.92381,-118.7173,6.5,61,2857378
"13789","F16","Spring16","F16_Spring16","3300","2016/04/22 16:31",NA,"F",11,343130.1,3865938,34.92379,-118.7174,75.4,90,2857468
"13790","F16","Spring16","F16_Spring16","3300","2016/04/22 18:01",NA,"F",11,343195.8,3865901,34.92347,-118.7167,181.5,30,2857498
"13791","F16","Spring16","F16_Spring16","3300","2016/04/22 18:31",NA,"F",11,343015,3865917,34.92359,-118.7187,177.1,29,2857527
"13792","F16","Spring16","F16_Spring16","3300","2016/04/22 19:00",NA,"F",11,343060.9,3865746,34.92205,-118.7181,65.7,30,2857557
"13793","F16","Spring16","F16_Spring16","3300","2016/04/22 19:30",NA,"F",11,343112.3,3865705,34.92169,-118.7176,35.6,30,2857587
"13794","F16","Spring16","F16_Spring16","3300","2016/04/22 20:00",NA,"F",11,343145.8,3865693,34.92159,-118.7172,42.9,30,2857617
"13795","F16","Spring16","F16_Spring16","3300","2016/04/22 20:30",NA,"F",11,343119.6,3865659,34.92127,-118.7175,26.9,30,2857647
"13796","F16","Spring16","F16_Spring16","3300","2016/04/22 21:00",NA,"F",11,343143.7,3865647,34.92117,-118.7172,8.1,30,2857677
"13797","F16","Spring16","F16_Spring16","3300","2016/04/22 21:30",NA,"F",11,343136.7,3865651,34.9212,-118.7173,49.4,30,2857707
"13798","F16","Spring16","F16_Spring16","3300","2016/04/22 22:00",NA,"F",11,343087.3,3865651,34.9212,-118.7178,91.5,31,2857738
"13799","F16","Spring16","F16_Spring16","3300","2016/04/22 22:31",NA,"F",11,343118.4,3865565,34.92043,-118.7175,49.3,30,2857768
"13800","F16","Spring16","F16_Spring16","3300","2016/04/22 23:01",NA,"F",11,343103.4,3865518,34.92001,-118.7176,14.4,29,2857797
"13801","F16","Spring16","F16_Spring16","3300","2016/04/22 23:30",NA,"F",11,343114.6,3865509,34.91993,-118.7175,15.4,30,2857827
"13802","F16","Spring16","F16_Spring16","3300","2016/04/23 00:00",NA,"F",11,343100.9,3865516,34.91999,-118.7177,18.2,30,2857857
"13803","F16","Spring16","F16_Spring16","3300","2016/04/23 00:30",NA,"F",11,343117.3,3865508,34.91992,-118.7175,144.6,30,2857887
"13804","F16","Spring16","F16_Spring16","3300","2016/04/23 01:00",NA,"F",11,343208.7,3865396,34.91891,-118.7164,123.9,30,2857917
"13805","F16","Spring16","F16_Spring16","3300","2016/04/23 01:30",NA,"F",11,343170.9,3865278,34.91785,-118.7168,108.6,30,2857947
"13806","F16","Spring16","F16_Spring16","3300","2016/04/23 02:00",NA,"F",11,343087.1,3865209,34.91721,-118.7177,37.6,30,2857977
"13807","F16","Spring16","F16_Spring16","3300","2016/04/23 02:30",NA,"F",11,343098.1,3865245,34.91754,-118.7176,10.1,30,2858007
"13808","F16","Spring16","F16_Spring16","3300","2016/04/23 03:00",NA,"F",11,343091.9,3865253,34.91761,-118.7177,9,30,2858037
"13809","F16","Spring16","F16_Spring16","3300","2016/04/23 03:30",NA,"F",11,343099.4,3865248,34.91756,-118.7176,24.4,30,2858067
"13810","F16","Spring16","F16_Spring16","3300","2016/04/23 04:00",NA,"F",11,343120,3865235,34.91745,-118.7174,42.9,30,2858097
"13811","F16","Spring16","F16_Spring16","3300","2016/04/23 04:30",NA,"F",11,343154.1,3865261,34.91769,-118.717,203,30,2858127
"13812","F16","Spring16","F16_Spring16","3300","2016/04/23 05:00",NA,"F",11,343151.1,3865464,34.91952,-118.7171,47.2,30,2858157
"13813","F16","Spring16","F16_Spring16","3300","2016/04/23 05:30",NA,"F",11,343146.3,3865511,34.91994,-118.7172,3.6,30,2858187
"13814","F16","Spring16","F16_Spring16","3300","2016/04/23 06:00",NA,"F",11,343144.3,3865514,34.91997,-118.7172,6,31,2858218
"13815","F16","Spring16","F16_Spring16","3300","2016/04/23 06:31",NA,"F",11,343144.6,3865508,34.91991,-118.7172,11.2,30,2858248
"13816","F16","Spring16","F16_Spring16","3300","2016/04/23 07:01",NA,"F",11,343146.5,3865519,34.92002,-118.7172,9.6,29,2858277
"13817","F16","Spring16","F16_Spring16","3300","2016/04/23 07:30",NA,"F",11,343149.7,3865510,34.91993,-118.7171,13.8,30,2858307
"13818","F16","Spring16","F16_Spring16","3300","2016/04/23 08:00",NA,"F",11,343160.2,3865519,34.92002,-118.717,11.8,30,2858337
"13819","F16","Spring16","F16_Spring16","3300","2016/04/23 08:30",NA,"F",11,343152.5,3865510,34.91994,-118.7171,4.7,30,2858367
"13820","F16","Spring16","F16_Spring16","3300","2016/04/23 09:00",NA,"F",11,343148.9,3865507,34.91991,-118.7171,5,30,2858397
"13821","F16","Spring16","F16_Spring16","3300","2016/04/23 09:30",NA,"F",11,343145.9,3865511,34.91995,-118.7172,7.2,30,2858427
"13822","F16","Spring16","F16_Spring16","3300","2016/04/23 10:00",NA,"F",11,343152.8,3865513,34.91996,-118.7171,8.9,30,2858457
"13823","F16","Spring16","F16_Spring16","3300","2016/04/23 10:30",NA,"F",11,343145.4,3865508,34.91992,-118.7172,1.9,31,2858488
"13824","F16","Spring16","F16_Spring16","3300","2016/04/23 11:01",NA,"F",11,343143.5,3865508,34.91992,-118.7172,5.9,29,2858517
"13825","F16","Spring16","F16_Spring16","3300","2016/04/23 11:30",NA,"F",11,343148.6,3865511,34.91994,-118.7171,49.7,62,2858579
"13826","F16","Spring16","F16_Spring16","3300","2016/04/23 12:32",NA,"F",11,343120.5,3865552,34.92031,-118.7174,18.1,28,2858607
"13827","F16","Spring16","F16_Spring16","3300","2016/04/23 13:00",NA,"F",11,343118.7,3865570,34.92048,-118.7175,38.1,31,2858638
"13828","F16","Spring16","F16_Spring16","3300","2016/04/23 13:31",NA,"F",11,343131.3,3865606,34.9208,-118.7173,62.2,30,2858668
"13829","F16","Spring16","F16_Spring16","3300","2016/04/23 14:01",NA,"F",11,343186.3,3865577,34.92054,-118.7167,8.9,29,2858697
"13830","F16","Spring16","F16_Spring16","3300","2016/04/23 14:30",NA,"F",11,343180.8,3865570,34.92048,-118.7168,15.3,30,2858727
"13831","F16","Spring16","F16_Spring16","3300","2016/04/23 15:00",NA,"F",11,343171.3,3865582,34.92059,-118.7169,2.1,60,2858787
"13832","F16","Spring16","F16_Spring16","3300","2016/04/23 16:00",NA,"F",11,343171.8,3865580,34.92057,-118.7169,7.8,61,2858848
"13833","F16","Spring16","F16_Spring16","3300","2016/04/23 17:01",NA,"F",11,343164.6,3865583,34.92059,-118.717,6.5,29,2858877
"13834","F16","Spring16","F16_Spring16","3300","2016/04/23 17:30",NA,"F",11,343167.1,3865589,34.92065,-118.7169,39.5,30,2858907
"13835","F16","Spring16","F16_Spring16","3300","2016/04/23 18:00",NA,"F",11,343130.2,3865603,34.92077,-118.7173,33.4,31,2858938
"13836","F16","Spring16","F16_Spring16","3300","2016/04/23 18:31",NA,"F",11,343149.8,3865576,34.92053,-118.7171,21.7,29,2858967
"13837","F16","Spring16","F16_Spring16","3300","2016/04/23 19:00",NA,"F",11,343131.1,3865565,34.92043,-118.7173,29.8,30,2858997
"13838","F16","Spring16","F16_Spring16","3300","2016/04/23 19:30",NA,"F",11,343124.3,3865536,34.92017,-118.7174,137.2,30,2859027
"13839","F16","Spring16","F16_Spring16","3300","2016/04/23 20:00",NA,"F",11,343173.7,3865408,34.91902,-118.7168,256.3,31,2859058
"13840","F16","Spring16","F16_Spring16","3300","2016/04/23 20:31",NA,"F",11,343276,3865643,34.92116,-118.7158,121.5,29,2859087
"13841","F16","Spring16","F16_Spring16","3300","2016/04/23 21:00",NA,"F",11,343159.4,3865677,34.92144,-118.717,15.1,30,2859117
"13842","F16","Spring16","F16_Spring16","3300","2016/04/23 21:30",NA,"F",11,343165.1,3865663,34.92132,-118.717,448,30,2859147
"13843","F16","Spring16","F16_Spring16","3300","2016/04/23 22:00",NA,"F",11,343169.7,3865215,34.91728,-118.7168,0.6,30,2859177
"13844","F16","Spring16","F16_Spring16","3300","2016/04/23 22:30",NA,"F",11,343170.3,3865215,34.91728,-118.7168,12.1,30,2859207
"13845","F16","Spring16","F16_Spring16","3300","2016/04/23 23:00",NA,"F",11,343163.5,3865225,34.91737,-118.7169,13.2,30,2859237
"13846","F16","Spring16","F16_Spring16","3300","2016/04/23 23:30",NA,"F",11,343165.8,3865212,34.91725,-118.7169,7,30,2859267
"13847","F16","Spring16","F16_Spring16","3300","2016/04/24 00:00",NA,"F",11,343170.7,3865207,34.91721,-118.7168,169.7,30,2859297
"13848","F16","Spring16","F16_Spring16","3300","2016/04/24 00:30",NA,"F",11,343286.5,3865331,34.91834,-118.7156,80.6,31,2859328
"13849","F16","Spring16","F16_Spring16","3300","2016/04/24 01:01",NA,"F",11,343310.4,3865254,34.91765,-118.7153,25.3,30,2859358
"13850","F16","Spring16","F16_Spring16","3300","2016/04/24 01:31",NA,"F",11,343302.3,3865230,34.91743,-118.7154,152.5,29,2859387
"13851","F16","Spring16","F16_Spring16","3300","2016/04/24 02:00",NA,"F",11,343235.3,3865093,34.91619,-118.7161,10.7,30,2859417
"13852","F16","Spring16","F16_Spring16","3300","2016/04/24 02:30",NA,"F",11,343244.1,3865087,34.91613,-118.716,4.2,30,2859447
"13853","F16","Spring16","F16_Spring16","3300","2016/04/24 03:00",NA,"F",11,343242.7,3865083,34.9161,-118.716,10,31,2859478
"13854","F16","Spring16","F16_Spring16","3300","2016/04/24 03:31",NA,"F",11,343238.4,3865092,34.91618,-118.7161,10.1,30,2859508
"13855","F16","Spring16","F16_Spring16","3300","2016/04/24 04:01",NA,"F",11,343247.7,3865088,34.91615,-118.716,9.9,29,2859537
"13856","F16","Spring16","F16_Spring16","3300","2016/04/24 04:30",NA,"F",11,343256.2,3865093,34.9162,-118.7159,14.6,30,2859567
"13857","F16","Spring16","F16_Spring16","3300","2016/04/24 05:00",NA,"F",11,343244,3865085,34.91612,-118.716,25.8,30,2859597
"13858","F16","Spring16","F16_Spring16","3300","2016/04/24 05:30",NA,"F",11,343268.2,3865076,34.91605,-118.7157,86.7,30,2859627
"13859","F16","Spring16","F16_Spring16","3300","2016/04/24 06:00",NA,"F",11,343257,3864990,34.91527,-118.7158,219.2,30,2859657
"13860","F16","Spring16","F16_Spring16","3300","2016/04/24 06:30",NA,"F",11,343346.7,3864790,34.91347,-118.7148,8.3,30,2859687
"13861","F16","Spring16","F16_Spring16","3300","2016/04/24 07:00",NA,"F",11,343348.8,3864798,34.91355,-118.7148,16.6,30,2859717
"13862","F16","Spring16","F16_Spring16","3300","2016/04/24 07:30",NA,"F",11,343357.8,3864784,34.91342,-118.7147,11.4,30,2859747
"13863","F16","Spring16","F16_Spring16","3300","2016/04/24 08:00",NA,"F",11,343347.5,3864789,34.91347,-118.7148,13.5,30,2859777
"13864","F16","Spring16","F16_Spring16","3300","2016/04/24 08:30",NA,"F",11,343337.5,3864798,34.91355,-118.7149,15.8,31,2859808
"13865","F16","Spring16","F16_Spring16","3300","2016/04/24 09:01",NA,"F",11,343352.1,3864792,34.9135,-118.7148,5,30,2859838
"13866","F16","Spring16","F16_Spring16","3300","2016/04/24 09:31",NA,"F",11,343352.3,3864787,34.91345,-118.7148,23.7,30,2859868
"13867","F16","Spring16","F16_Spring16","3300","2016/04/24 10:01",NA,"F",11,343375.7,3864791,34.91349,-118.7145,17.2,29,2859897
"13868","F16","Spring16","F16_Spring16","3300","2016/04/24 10:30",NA,"F",11,343360,3864784,34.91343,-118.7147,19,31,2859928
"13869","F16","Spring16","F16_Spring16","3300","2016/04/24 11:01",NA,"F",11,343378,3864790,34.91348,-118.7145,23.1,59,2859987
"13870","F16","Spring16","F16_Spring16","3300","2016/04/24 12:00",NA,"F",11,343355,3864792,34.9135,-118.7147,6.3,31,2860018
"13871","F16","Spring16","F16_Spring16","3300","2016/04/24 12:31",NA,"F",11,343361.3,3864792,34.9135,-118.7147,11.6,29,2860047
"13872","F16","Spring16","F16_Spring16","3300","2016/04/24 13:00",NA,"F",11,343365.1,3864781,34.9134,-118.7146,6.4,31,2860078
"13873","F16","Spring16","F16_Spring16","3300","2016/04/24 13:31",NA,"F",11,343362.8,3864787,34.91345,-118.7146,58.9,90,2860168
"13874","F16","Spring16","F16_Spring16","3300","2016/04/24 15:01",NA,"F",11,343306.1,3864771,34.9133,-118.7153,101.6,30,2860198
"13875","F16","Spring16","F16_Spring16","3300","2016/04/24 15:31",NA,"F",11,343210.4,3864737,34.91297,-118.7163,153.9,30,2860228
"13876","F16","Spring16","F16_Spring16","3300","2016/04/24 16:01",NA,"F",11,343090.1,3864641,34.9121,-118.7176,46.8,29,2860257
"13877","F16","Spring16","F16_Spring16","3300","2016/04/24 16:30",NA,"F",11,343046.5,3864658,34.91224,-118.7181,12.8,30,2860287
"13878","F16","Spring16","F16_Spring16","3300","2016/04/24 17:00",NA,"F",11,343039.9,3864669,34.91234,-118.7182,76.5,30,2860317
"13879","F16","Spring16","F16_Spring16","3300","2016/04/24 17:30",NA,"F",11,343113.5,3864690,34.91254,-118.7174,31.4,30,2860347
"13880","F16","Spring16","F16_Spring16","3300","2016/04/24 18:00",NA,"F",11,343084.1,3864701,34.91263,-118.7177,15.1,30,2860377
"13881","F16","Spring16","F16_Spring16","3300","2016/04/24 18:30",NA,"F",11,343073.7,3864712,34.91273,-118.7178,20.9,30,2860407
"13882","F16","Spring16","F16_Spring16","3300","2016/04/24 19:00",NA,"F",11,343094,3864717,34.91278,-118.7176,14.5,30,2860437
"13883","F16","Spring16","F16_Spring16","3300","2016/04/24 19:30",NA,"F",11,343106.1,3864709,34.91271,-118.7174,2.1,30,2860467
"13884","F16","Spring16","F16_Spring16","3300","2016/04/24 20:00",NA,"F",11,343104,3864709,34.91271,-118.7175,59.3,30,2860497
"13885","F16","Spring16","F16_Spring16","3300","2016/04/24 20:30",NA,"F",11,343046.6,3864724,34.91284,-118.7181,160.8,30,2860527
"13886","F16","Spring16","F16_Spring16","3300","2016/04/24 21:00",NA,"F",11,342956.3,3864857,34.91402,-118.7191,10.2,30,2860557
"13887","F16","Spring16","F16_Spring16","3300","2016/04/24 21:30",NA,"F",11,342966.3,3864859,34.91404,-118.719,323.4,31,2860588
"13888","F16","Spring16","F16_Spring16","3300","2016/04/24 22:01",NA,"F",11,343215.6,3865065,34.91594,-118.7163,371.7,29,2860617
"13889","F16","Spring16","F16_Spring16","3300","2016/04/24 22:30",NA,"F",11,342989.5,3864770,34.91324,-118.7187,111.4,181,2860798
"13890","F16","Spring16","F16_Spring16","3300","2016/04/25 01:31",NA,"F",11,342944.6,3864668,34.91231,-118.7192,96.9,29,2860827
"13891","F16","Spring16","F16_Spring16","3300","2016/04/25 02:00",NA,"F",11,343041.2,3864660,34.91226,-118.7181,15.2,30,2860857
"13892","F16","Spring16","F16_Spring16","3300","2016/04/25 02:30",NA,"F",11,343049.1,3864673,34.91238,-118.7181,3.4,30,2860887
"13893","F16","Spring16","F16_Spring16","3300","2016/04/25 03:00",NA,"F",11,343052.4,3864672,34.91237,-118.718,12,30,2860917
"13894","F16","Spring16","F16_Spring16","3300","2016/04/25 03:30",NA,"F",11,343064.4,3864672,34.91237,-118.7179,51.1,30,2860947
"13895","F16","Spring16","F16_Spring16","3300","2016/04/25 04:00",NA,"F",11,343103.4,3864705,34.91267,-118.7175,1.4,30,2860977
"13896","F16","Spring16","F16_Spring16","3300","2016/04/25 04:30",NA,"F",11,343104.8,3864705,34.91268,-118.7175,8.7,30,2861007
"13897","F16","Spring16","F16_Spring16","3300","2016/04/25 05:00",NA,"F",11,343097.1,3864709,34.91271,-118.7175,7.8,31,2861038
"13898","F16","Spring16","F16_Spring16","3300","2016/04/25 05:31",NA,"F",11,343104.6,3864707,34.91269,-118.7175,1.3,29,2861067
"13899","F16","Spring16","F16_Spring16","3300","2016/04/25 06:00",NA,"F",11,343103.8,3864708,34.9127,-118.7175,3.1,30,2861097
"13900","F16","Spring16","F16_Spring16","3300","2016/04/25 06:30",NA,"F",11,343106.7,3864707,34.91269,-118.7174,5.7,30,2861127
"13901","F16","Spring16","F16_Spring16","3300","2016/04/25 07:00",NA,"F",11,343101.9,3864710,34.91271,-118.7175,6.9,30,2861157
"13902","F16","Spring16","F16_Spring16","3300","2016/04/25 07:30",NA,"F",11,343105.3,3864704,34.91266,-118.7175,4,32,2861189
"13903","F16","Spring16","F16_Spring16","3300","2016/04/25 08:02",NA,"F",11,343104.7,3864708,34.9127,-118.7175,4.5,28,2861217
"13904","F16","Spring16","F16_Spring16","3300","2016/04/25 08:30",NA,"F",11,343101.3,3864711,34.91273,-118.7175,4.8,30,2861247
"13905","F16","Spring16","F16_Spring16","3300","2016/04/25 09:00",NA,"F",11,343104,3864707,34.91269,-118.7175,5.1,31,2861278
"13906","F16","Spring16","F16_Spring16","3300","2016/04/25 09:31",NA,"F",11,343099.9,3864710,34.91271,-118.7175,3.4,29,2861307
"13907","F16","Spring16","F16_Spring16","3300","2016/04/25 10:00",NA,"F",11,343103.1,3864711,34.91273,-118.7175,4.4,30,2861337
"13908","F16","Spring16","F16_Spring16","3300","2016/04/25 10:30",NA,"F",11,343107,3864709,34.91271,-118.7174,2.5,30,2861367
"13909","F16","Spring16","F16_Spring16","3300","2016/04/25 11:00",NA,"F",11,343108.5,3864711,34.91273,-118.7174,5.7,30,2861397
"13910","F16","Spring16","F16_Spring16","3300","2016/04/25 11:30",NA,"F",11,343103.6,3864708,34.9127,-118.7175,1.9,30,2861427
"13911","F16","Spring16","F16_Spring16","3300","2016/04/25 12:00",NA,"F",11,343105.2,3864709,34.91271,-118.7175,1.2,30,2861457
"13912","F16","Spring16","F16_Spring16","3300","2016/04/25 12:30",NA,"F",11,343105.9,3864708,34.9127,-118.7174,5.2,31,2861488
"13913","F16","Spring16","F16_Spring16","3300","2016/04/25 13:01",NA,"F",11,343102.5,3864712,34.91274,-118.7175,7.4,29,2861517
"13914","F16","Spring16","F16_Spring16","3300","2016/04/25 13:30",NA,"F",11,343106.9,3864706,34.91268,-118.7174,23.4,30,2861547
"13915","F16","Spring16","F16_Spring16","3300","2016/04/25 14:00",NA,"F",11,343098.8,3864728,34.91288,-118.7175,54,30,2861577
"13916","F16","Spring16","F16_Spring16","3300","2016/04/25 14:30",NA,"F",11,343059.4,3864691,34.91254,-118.718,17.5,30,2861607
"13917","F16","Spring16","F16_Spring16","3300","2016/04/25 15:00",NA,"F",11,343050.4,3864676,34.9124,-118.718,136,30,2861637
"13918","F16","Spring16","F16_Spring16","3300","2016/04/25 15:30",NA,"F",11,343114.5,3864796,34.9135,-118.7174,205.5,30,2861667
"13919","F16","Spring16","F16_Spring16","3300","2016/04/25 16:00",NA,"F",11,343213.6,3864976,34.91513,-118.7163,449,31,2861698
"13920","F16","Spring16","F16_Spring16","3300","2016/04/25 16:31",NA,"F",11,343219.5,3865425,34.91918,-118.7163,69,30,2861728
"13921","F16","Spring16","F16_Spring16","3300","2016/04/25 17:01",NA,"F",11,343202.9,3865492,34.91978,-118.7165,1.6,29,2861757
"13922","F16","Spring16","F16_Spring16","3300","2016/04/25 17:30",NA,"F",11,343201.6,3865491,34.91977,-118.7165,11.3,30,2861787
"13923","F16","Spring16","F16_Spring16","3300","2016/04/25 18:00",NA,"F",11,343194.7,3865500,34.91985,-118.7166,85.7,30,2861817
"13924","F16","Spring16","F16_Spring16","3300","2016/04/25 18:30",NA,"F",11,343122.4,3865546,34.92025,-118.7174,66.5,30,2861847
"13925","F16","Spring16","F16_Spring16","3300","2016/04/25 19:00",NA,"F",11,343130.9,3865480,34.91966,-118.7173,230.6,30,2861877
"13926","F16","Spring16","F16_Spring16","3300","2016/04/25 19:30",NA,"F",11,343158,3865251,34.91761,-118.717,64.4,30,2861907
"13927","F16","Spring16","F16_Spring16","3300","2016/04/25 20:00",NA,"F",11,343165.6,3865187,34.91703,-118.7169,129.3,31,2861938
"13928","F16","Spring16","F16_Spring16","3300","2016/04/25 20:31",NA,"F",11,343247.6,3865087,34.91614,-118.716,10.7,29,2861967
"13929","F16","Spring16","F16_Spring16","3300","2016/04/25 21:00",NA,"F",11,343257.5,3865091,34.91618,-118.7159,4,30,2861997
"13930","F16","Spring16","F16_Spring16","3300","2016/04/25 21:30",NA,"F",11,343257.4,3865087,34.91614,-118.7159,8,30,2862027
"13931","F16","Spring16","F16_Spring16","3300","2016/04/25 22:00",NA,"F",11,343251.1,3865082,34.91609,-118.7159,4,30,2862057
"13932","F16","Spring16","F16_Spring16","3300","2016/04/25 22:30",NA,"F",11,343247.2,3865081,34.91608,-118.716,5.1,30,2862087
"13933","F16","Spring16","F16_Spring16","3300","2016/04/25 23:00",NA,"F",11,343244,3865085,34.91612,-118.716,7,30,2862117
"13934","F16","Spring16","F16_Spring16","3300","2016/04/25 23:30",NA,"F",11,343248.9,3865090,34.91616,-118.716,83,31,2862148
"13935","F16","Spring16","F16_Spring16","3300","2016/04/26 00:01",NA,"F",11,343182.6,3865140,34.91661,-118.7167,50.1,30,2862178
"13936","F16","Spring16","F16_Spring16","3300","2016/04/26 00:31",NA,"F",11,343158.7,3865184,34.917,-118.717,212.9,29,2862207
"13937","F16","Spring16","F16_Spring16","3300","2016/04/26 01:00",NA,"F",11,342946.1,3865173,34.91687,-118.7193,129.6,30,2862237
"13938","F16","Spring16","F16_Spring16","3300","2016/04/26 01:30",NA,"F",11,343073.5,3865197,34.9171,-118.7179,201.8,30,2862267
"13939","F16","Spring16","F16_Spring16","3300","2016/04/26 02:00",NA,"F",11,343243.3,3865088,34.91615,-118.716,9.6,30,2862297
"13940","F16","Spring16","F16_Spring16","3300","2016/04/26 02:30",NA,"F",11,343252.8,3865087,34.91614,-118.7159,7.9,30,2862327
"13941","F16","Spring16","F16_Spring16","3300","2016/04/26 03:00",NA,"F",11,343245,3865086,34.91613,-118.716,4.9,30,2862357
"13942","F16","Spring16","F16_Spring16","3300","2016/04/26 03:30",NA,"F",11,343247.9,3865082,34.91609,-118.716,3.2,30,2862387
"13943","F16","Spring16","F16_Spring16","3300","2016/04/26 04:00",NA,"F",11,343249.1,3865085,34.91612,-118.7159,8.3,30,2862417
"13944","F16","Spring16","F16_Spring16","3300","2016/04/26 04:30",NA,"F",11,343246.9,3865093,34.9162,-118.716,3.4,30,2862447
"13945","F16","Spring16","F16_Spring16","3300","2016/04/26 05:00",NA,"F",11,343248.4,3865090,34.91616,-118.716,6.1,30,2862477
"13946","F16","Spring16","F16_Spring16","3300","2016/04/26 05:30",NA,"F",11,343244.9,3865085,34.91612,-118.716,3.2,30,2862507
"13947","F16","Spring16","F16_Spring16","3300","2016/04/26 06:00",NA,"F",11,343243.9,3865082,34.91609,-118.716,7,30,2862537
"13948","F16","Spring16","F16_Spring16","3300","2016/04/26 06:30",NA,"F",11,343243.7,3865075,34.91603,-118.716,13.1,30,2862567
"13949","F16","Spring16","F16_Spring16","3300","2016/04/26 07:00",NA,"F",11,343242.4,3865088,34.91615,-118.716,11.1,30,2862597
"13950","F16","Spring16","F16_Spring16","3300","2016/04/26 07:30",NA,"F",11,343253.5,3865087,34.91614,-118.7159,8.2,30,2862627
"13951","F16","Spring16","F16_Spring16","3300","2016/04/26 08:00",NA,"F",11,343245.9,3865090,34.91617,-118.716,10.6,30,2862657
