Indiv_ID,Season,Indiv_ID,CollarType,Fix_DateTime,DOP,Sex,UTM,X,Y,Lat,Long,DistBet,TimeBet,t
F018,Winter16,F018_Winter16,3300,2016/02/10 16:30,2.3,F,11,343688.9,3872680,34.98464,-118.7126,1.6,30,1363946
F018,Winter16,F018_Winter16,3300,2016/02/10 17:00,2.6,F,11,343690.2,3872679,34.98463,-118.7125,86.1,31,1363977
F018,Winter16,F018_Winter16,3300,2016/02/10 17:31,3.6,F,11,343772,3872652,34.98441,-118.7116,870.2,30,1364007
F018,Winter16,F018_Winter16,3300,2016/02/10 18:01,4.3,F,11,343581,3873501,34.99203,-118.7139,92.9,29,1364036
F018,Winter16,F018_Winter16,3300,2016/02/10 18:30,3.3,F,11,343545.9,3873587,34.9928,-118.7143,6,29.99999999,1364066
F018,Winter16,F018_Winter16,3300,2016/02/10 19:00,2.4,F,11,343546.3,3873593,34.99286,-118.7143,32.9,30,1364096
F018,Winter16,F018_Winter16,3300,2016/02/10 19:30,2,F,11,343519.5,3873612,34.99302,-118.7146,26,30,1364126
F018,Winter16,F018_Winter16,3300,2016/02/10 20:00,1.7,F,11,343537.2,3873593,34.99285,-118.7144,26.4,29.99999999,1364156
F018,Winter16,F018_Winter16,3300,2016/02/10 20:30,1.9,F,11,343563.4,3873590,34.99283,-118.7141,94.9,30,1364186
F018,Winter16,F018_Winter16,3300,2016/02/10 21:00,2.3,F,11,343628.6,3873521,34.99222,-118.7134,13.9,30,1364216
F018,Winter16,F018_Winter16,3300,2016/02/10 21:30,2.1,F,11,343633.5,3873508,34.9921,-118.7133,153.1,29.99999999,1364246
F018,Winter16,F018_Winter16,3300,2016/02/10 22:00,1.6,F,11,343780.1,3873464,34.99173,-118.7117,41.1,31.00000001,1364277
F018,Winter16,F018_Winter16,3300,2016/02/10 22:31,1.8,F,11,343799.9,3873428,34.99141,-118.7115,70.2,29,1364306
F018,Winter16,F018_Winter16,3300,2016/02/10 23:00,1.8,F,11,343739,3873463,34.99171,-118.7122,58.6,29.99999999,1364336
F018,Winter16,F018_Winter16,3300,2016/02/10 23:30,2.7,F,11,343708.5,3873413,34.99125,-118.7125,57.2,30,1364366
F018,Winter16,F018_Winter16,3300,2016/02/11 00:00,2.6,F,11,343651.3,3873413,34.99125,-118.7131,243.3,30,1364396
F018,Winter16,F018_Winter16,3300,2016/02/11 00:30,2.3,F,11,343578.1,3873181,34.98915,-118.7139,650.5,151,1364547
F018,Winter16,F018_Winter16,3300,2016/02/11 03:01,3,F,11,344110.3,3872807,34.98586,-118.708,271.3,29.99999999,1364577
F018,Winter16,F018_Winter16,3300,2016/02/11 03:31,3,F,11,344333,3872652,34.9845,-118.7055,31.5,30,1364607
F018,Winter16,F018_Winter16,3300,2016/02/11 04:01,2.1,F,11,344363.9,3872658,34.98456,-118.7052,95.6,29,1364636
F018,Winter16,F018_Winter16,3300,2016/02/11 04:30,2.9,F,11,344457.4,3872638,34.98439,-118.7041,6.9,30,1364666
F018,Winter16,F018_Winter16,3300,2016/02/11 05:00,2.9,F,11,344464.2,3872637,34.98437,-118.7041,46.9,32,1364698
F018,Winter16,F018_Winter16,3300,2016/02/11 05:32,4.4,F,11,344482.8,3872594,34.984,-118.7038,46.5,58.99999999,1364757
F018,Winter16,F018_Winter16,3300,2016/02/11 06:31,4.7,F,11,344451.1,3872628,34.9843,-118.7042,13,30,1364787
F018,Winter16,F018_Winter16,3300,2016/02/11 07:01,3.5,F,11,344463.8,3872631,34.98433,-118.7041,5.4,29,1364816
F018,Winter16,F018_Winter16,3300,2016/02/11 07:30,2.8,F,11,344460.1,3872635,34.98436,-118.7041,7.5,31,1364847
F018,Winter16,F018_Winter16,3300,2016/02/11 08:01,3.3,F,11,344467.5,3872636,34.98437,-118.704,24.1,30,1364877
F018,Winter16,F018_Winter16,3300,2016/02/11 08:31,3.6,F,11,344445.1,3872645,34.98444,-118.7043,21.9,30,1364907
F018,Winter16,F018_Winter16,3300,2016/02/11 09:01,2.8,F,11,344461.9,3872631,34.98432,-118.7041,26.3,210,1365117
F018,Winter16,F018_Winter16,3300,2016/02/11 12:31,2.7,F,11,344481.1,3872613,34.98416,-118.7039,291.5,30,1365147
F018,Winter16,F018_Winter16,3300,2016/02/11 13:01,2,F,11,344373.6,3872884,34.98659,-118.7051,49.4,29,1365176
F018,Winter16,F018_Winter16,3300,2016/02/11 13:30,3,F,11,344367.7,3872933,34.98703,-118.7052,16.3,30,1365206
F018,Winter16,F018_Winter16,3300,2016/02/11 14:00,3.8,F,11,344378.7,3872945,34.98714,-118.7051,91.9,31,1365237
F018,Winter16,F018_Winter16,3300,2016/02/11 14:31,3.8,F,11,344288,3872960,34.98726,-118.7061,11.5,29,1365266
F018,Winter16,F018_Winter16,3300,2016/02/11 15:00,2.5,F,11,344284.7,3872971,34.98736,-118.7061,20.1,30,1365296
F018,Winter16,F018_Winter16,3300,2016/02/11 15:30,2.7,F,11,344286.5,3872991,34.98754,-118.7061,303.9,31,1365327
F018,Winter16,F018_Winter16,3300,2016/02/11 16:01,2.7,F,11,344007.7,3873112,34.98859,-118.7091,111.3,29,1365356
F018,Winter16,F018_Winter16,3300,2016/02/11 16:30,6.7,F,11,343906.4,3873158,34.98899,-118.7103,106.2,30,1365386
F018,Winter16,F018_Winter16,3300,2016/02/11 17:00,2.3,F,11,343857,3873252,34.98983,-118.7108,12.7,31,1365417
F018,Winter16,F018_Winter16,3300,2016/02/11 17:31,2.2,F,11,343848,3873261,34.98991,-118.7109,7.7,89,1365506
F018,Winter16,F018_Winter16,3300,2016/02/11 19:00,2,F,11,343851.3,3873268,34.98997,-118.7109,174.3,30,1365536
F018,Winter16,F018_Winter16,3300,2016/02/11 19:30,2.2,F,11,343729.8,3873393,34.99108,-118.7122,63.1,30,1365566
F018,Winter16,F018_Winter16,3300,2016/02/11 20:00,3.6,F,11,343727,3873330,34.99051,-118.7123,38.9,31,1365597
F018,Winter16,F018_Winter16,3300,2016/02/11 20:31,3,F,11,343693.1,3873349,34.99068,-118.7126,21.5,29,1365626
F018,Winter16,F018_Winter16,3300,2016/02/11 21:00,2.7,F,11,343672.8,3873356,34.99074,-118.7129,35.5,30,1365656
F018,Winter16,F018_Winter16,3300,2016/02/11 21:30,2.3,F,11,343696.9,3873382,34.99097,-118.7126,49.4,29.99999999,1365686
F018,Winter16,F018_Winter16,3300,2016/02/11 22:00,2,F,11,343745.6,3873374,34.99091,-118.7121,101.4,30,1365716
F018,Winter16,F018_Winter16,3300,2016/02/11 22:30,2.4,F,11,343810.4,3873296,34.99022,-118.7113,48,30,1365746
F018,Winter16,F018_Winter16,3300,2016/02/11 23:00,2.8,F,11,343843.2,3873261,34.9899,-118.711,5.4,29.99999999,1365776
F018,Winter16,F018_Winter16,3300,2016/02/11 23:30,1.9,F,11,343847.7,3873264,34.98993,-118.7109,1.2,30,1365806
F018,Winter16,F018_Winter16,3300,2016/02/12 00:00,2.6,F,11,343847,3873263,34.98992,-118.7109,1,30,1365836
F018,Winter16,F018_Winter16,3300,2016/02/12 00:30,2.2,F,11,343846.9,3873262,34.98991,-118.7109,4,29.99999999,1365866
F018,Winter16,F018_Winter16,3300,2016/02/12 01:00,2.1,F,11,343847.1,3873266,34.98995,-118.7109,3.4,30,1365896
F018,Winter16,F018_Winter16,3300,2016/02/12 01:30,2.3,F,11,343844.4,3873264,34.98994,-118.711,134,30,1365926
F018,Winter16,F018_Winter16,3300,2016/02/12 02:00,3.2,F,11,343919.4,3873153,34.98895,-118.7101,314.3,29.99999999,1365956
F018,Winter16,F018_Winter16,3300,2016/02/12 02:30,3.2,F,11,344125.9,3872916,34.98684,-118.7078,338.8,30,1365986
F018,Winter16,F018_Winter16,3300,2016/02/12 03:00,3.2,F,11,344292.5,3872621,34.98421,-118.7059,38.6,30,1366016
F018,Winter16,F018_Winter16,3300,2016/02/12 03:30,3.2,F,11,344326.1,3872640,34.98439,-118.7056,29.8,29.99999999,1366046
F018,Winter16,F018_Winter16,3300,2016/02/12 04:00,5,F,11,344338.6,3872667,34.98463,-118.7054,25.1,30,1366076
F018,Winter16,F018_Winter16,3300,2016/02/12 04:30,4,F,11,344328.6,3872644,34.98442,-118.7055,6.2,31,1366107
F018,Winter16,F018_Winter16,3300,2016/02/12 05:01,3.4,F,11,344330,3872650,34.98447,-118.7055,7.7,29,1366136
F018,Winter16,F018_Winter16,3300,2016/02/12 05:30,4.2,F,11,344324.2,3872645,34.98443,-118.7056,8.6,31.00000001,1366167
F018,Winter16,F018_Winter16,3300,2016/02/12 06:01,3.8,F,11,344327.3,3872653,34.9845,-118.7056,1.2,29,1366196
F018,Winter16,F018_Winter16,3300,2016/02/12 06:30,4.5,F,11,344327.9,3872654,34.98451,-118.7056,5.9,29.99999999,1366226
F018,Winter16,F018_Winter16,3300,2016/02/12 07:00,3.5,F,11,344333,3872657,34.98453,-118.7055,10.8,32,1366258
F018,Winter16,F018_Winter16,3300,2016/02/12 07:32,3.2,F,11,344327.1,3872648,34.98446,-118.7056,7.3,58,1366316
F018,Winter16,F018_Winter16,3300,2016/02/12 08:30,2.2,F,11,344321.8,3872653,34.9845,-118.7056,10.6,30,1366346
F018,Winter16,F018_Winter16,3300,2016/02/12 09:00,2.7,F,11,344329.7,3872646,34.98444,-118.7055,6.9,31,1366377
F018,Winter16,F018_Winter16,3300,2016/02/12 09:31,2.7,F,11,344322.8,3872646,34.98444,-118.7056,3.6,29,1366406
F018,Winter16,F018_Winter16,3300,2016/02/12 10:00,2.8,F,11,344320.9,3872643,34.98441,-118.7056,27.1,31.00000001,1366437
F018,Winter16,F018_Winter16,3300,2016/02/12 10:31,3.1,F,11,344322.8,3872670,34.98466,-118.7056,24.2,29.99999999,1366467
F018,Winter16,F018_Winter16,3300,2016/02/12 11:01,9,F,11,344346.9,3872672,34.98468,-118.7054,27.8,30,1366497
F018,Winter16,F018_Winter16,3300,2016/02/12 11:31,4.8,F,11,344332.8,3872648,34.98446,-118.7055,39.8,29,1366526
F018,Winter16,F018_Winter16,3300,2016/02/12 12:00,3.5,F,11,344301.8,3872673,34.98467,-118.7058,203.4,31,1366557
F018,Winter16,F018_Winter16,3300,2016/02/12 12:31,2.3,F,11,344348.5,3872871,34.98647,-118.7054,61.5,29,1366586
F018,Winter16,F018_Winter16,3300,2016/02/12 13:00,1.7,F,11,344340.4,3872932,34.98701,-118.7055,59.3,31.00000001,1366617
F018,Winter16,F018_Winter16,3300,2016/02/12 13:31,2.1,F,11,344288.7,3872961,34.98727,-118.706,28.3,29,1366646
F018,Winter16,F018_Winter16,3300,2016/02/12 14:00,2.1,F,11,344261.9,3872970,34.98734,-118.7063,395.9,29.99999999,1366676
F018,Winter16,F018_Winter16,3300,2016/02/12 14:30,2,F,11,343906.3,3873144,34.98886,-118.7103,59,30,1366706
F018,Winter16,F018_Winter16,3300,2016/02/12 15:00,2.9,F,11,343873.5,3873193,34.9893,-118.7106,244.1,30,1366736
F018,Winter16,F018_Winter16,3300,2016/02/12 15:30,4.9,F,11,343739.5,3873397,34.99112,-118.7121,167.4,29.99999999,1366766
F018,Winter16,F018_Winter16,3300,2016/02/12 16:00,2.5,F,11,343634,3873527,34.99227,-118.7133,46.6,30,1366796
F018,Winter16,F018_Winter16,3300,2016/02/12 16:30,2.5,F,11,343607.1,3873565,34.99261,-118.7136,28.7,30,1366826
F018,Winter16,F018_Winter16,3300,2016/02/12 17:00,2.4,F,11,343580.6,3873576,34.99271,-118.7139,29.9,29.99999999,1366856
F018,Winter16,F018_Winter16,3300,2016/02/12 17:30,2.1,F,11,343551,3873572,34.99267,-118.7142,2,30,1366886
F018,Winter16,F018_Winter16,3300,2016/02/12 18:00,2.7,F,11,343550.7,3873574,34.99269,-118.7142,10.2,30,1366916
F018,Winter16,F018_Winter16,3300,2016/02/12 18:30,3.1,F,11,343548.9,3873564,34.9926,-118.7143,12.3,29.99999999,1366946
F018,Winter16,F018_Winter16,3300,2016/02/12 19:00,1.9,F,11,343551.7,3873576,34.9927,-118.7142,110.9,30,1366976
F018,Winter16,F018_Winter16,3300,2016/02/12 19:30,2.2,F,11,343565.9,3873466,34.99171,-118.7141,62.1,30,1367006
F018,Winter16,F018_Winter16,3300,2016/02/12 20:00,5.5,F,11,343626.2,3873451,34.99159,-118.7134,48.5,29.99999999,1367036
F018,Winter16,F018_Winter16,3300,2016/02/12 20:30,3,F,11,343581.6,3873432,34.9914,-118.7139,35.6,30,1367066
F018,Winter16,F018_Winter16,3300,2016/02/12 21:00,2.2,F,11,343564.1,3873463,34.99169,-118.7141,72.3,30,1367096
F018,Winter16,F018_Winter16,3300,2016/02/12 21:30,2.2,F,11,343557.7,3873391,34.99103,-118.7141,0.6,29.99999999,1367126
F018,Winter16,F018_Winter16,3300,2016/02/12 22:00,1.9,F,11,343557.1,3873391,34.99104,-118.7141,24.8,30,1367156
F018,Winter16,F018_Winter16,3300,2016/02/12 22:30,2,F,11,343574.2,3873373,34.99087,-118.7139,22.7,30,1367186
F018,Winter16,F018_Winter16,3300,2016/02/12 23:00,1.8,F,11,343551.7,3873376,34.9909,-118.7142,128.4,29.99999999,1367216
F018,Winter16,F018_Winter16,3300,2016/02/12 23:30,2.2,F,11,343604.7,3873259,34.98985,-118.7136,411.8,121,1367337
F018,Winter16,F018_Winter16,3300,2016/02/13 01:31,6.5,F,11,343862.7,3872938,34.987,-118.7107,239.9,29.99999999,1367367
F018,Winter16,F018_Winter16,3300,2016/02/13 02:01,2.7,F,11,343930.9,3872708,34.98494,-118.7099,6.3,60.00000001,1367427
F018,Winter16,F018_Winter16,3300,2016/02/13 03:01,3.6,F,11,343925.4,3872711,34.98496,-118.71,9.9,29.99999999,1367457
F018,Winter16,F018_Winter16,3300,2016/02/13 03:31,2.2,F,11,343933.9,3872716,34.98501,-118.7099,70,59,1367516
F018,Winter16,F018_Winter16,3300,2016/02/13 04:30,15.8,F,11,343931.6,3872646,34.98438,-118.7099,210.1,32,1367548
F018,Winter16,F018_Winter16,3300,2016/02/13 05:02,3.6,F,11,343924.1,3872436,34.98249,-118.7099,3.4,28,1367576
F018,Winter16,F018_Winter16,3300,2016/02/13 05:30,2.7,F,11,343922.6,3872439,34.98251,-118.71,12.3,30,1367606
F018,Winter16,F018_Winter16,3300,2016/02/13 06:00,5.8,F,11,343920,3872427,34.9824,-118.71,19,30,1367636
F018,Winter16,F018_Winter16,3300,2016/02/13 06:30,2.4,F,11,343919.7,3872446,34.98258,-118.71,13.1,31,1367667
F018,Winter16,F018_Winter16,3300,2016/02/13 07:01,6.3,F,11,343921.1,3872433,34.98245,-118.71,186,30,1367697
F018,Winter16,F018_Winter16,3300,2016/02/13 07:31,13.9,F,11,343923.4,3872619,34.98413,-118.71,177,29.99999999,1367727
F018,Winter16,F018_Winter16,3300,2016/02/13 08:01,5.1,F,11,343927.6,3872442,34.98254,-118.7099,28.1,60.00000001,1367787
F018,Winter16,F018_Winter16,3300,2016/02/13 09:01,4.1,F,11,343951.4,3872427,34.98241,-118.7096,42.9,90,1367877
F018,Winter16,F018_Winter16,3300,2016/02/13 10:31,3,F,11,343933.6,3872466,34.98276,-118.7098,13.1,29,1367906
F018,Winter16,F018_Winter16,3300,2016/02/13 11:00,11.8,F,11,343946.4,3872463,34.98273,-118.7097,18.1,31,1367937
F018,Winter16,F018_Winter16,3300,2016/02/13 11:31,3.2,F,11,343932.8,3872451,34.98262,-118.7098,17.4,29,1367966
F018,Winter16,F018_Winter16,3300,2016/02/13 12:00,3.5,F,11,343918.6,3872441,34.98252,-118.71,205.7,30,1367996
F018,Winter16,F018_Winter16,3300,2016/02/13 12:30,2.5,F,11,343850.2,3872635,34.98427,-118.7108,118.4,29.99999999,1368026
F018,Winter16,F018_Winter16,3300,2016/02/13 13:00,3.9,F,11,343814.7,3872748,34.98528,-118.7112,58.1,31.00000001,1368057
F018,Winter16,F018_Winter16,3300,2016/02/13 13:31,1.9,F,11,343773.6,3872789,34.98564,-118.7117,135.5,29,1368086
F018,Winter16,F018_Winter16,3300,2016/02/13 14:00,2.4,F,11,343684.4,3872687,34.98471,-118.7126,9.4,29.99999999,1368116
F018,Winter16,F018_Winter16,3300,2016/02/13 14:30,2.2,F,11,343675.9,3872683,34.98467,-118.7127,30.1,30,1368146
F018,Winter16,F018_Winter16,3300,2016/02/13 15:00,1.9,F,11,343674,3872653,34.9844,-118.7127,55.9,30,1368176
F018,Winter16,F018_Winter16,3300,2016/02/13 15:30,1.9,F,11,343726.6,3872672,34.98458,-118.7121,12,29.99999999,1368206
F018,Winter16,F018_Winter16,3300,2016/02/13 16:00,2.1,F,11,343721.7,3872683,34.98468,-118.7122,30.8,30,1368236
F018,Winter16,F018_Winter16,3300,2016/02/13 16:30,2.7,F,11,343705.2,3872709,34.98491,-118.7124,33.6,30,1368266
F018,Winter16,F018_Winter16,3300,2016/02/13 17:00,2.3,F,11,343685.2,3872682,34.98467,-118.7126,17,29.99999999,1368296
F018,Winter16,F018_Winter16,3300,2016/02/13 17:30,2.8,F,11,343686.2,3872699,34.98481,-118.7126,25.3,30,1368326
F018,Winter16,F018_Winter16,3300,2016/02/13 18:00,2.5,F,11,343711.4,3872697,34.9848,-118.7123,8,30,1368356
F018,Winter16,F018_Winter16,3300,2016/02/13 18:30,2.9,F,11,343704.5,3872693,34.98476,-118.7124,66.8,29.99999999,1368386
F018,Winter16,F018_Winter16,3300,2016/02/13 19:00,2.2,F,11,343747.6,3872744,34.98524,-118.7119,2.4,30,1368416
F018,Winter16,F018_Winter16,3300,2016/02/13 19:30,2,F,11,343748.9,3872742,34.98521,-118.7119,6.1,30,1368446
F018,Winter16,F018_Winter16,3300,2016/02/13 20:00,2.5,F,11,343750,3872736,34.98516,-118.7119,8.1,31,1368477
F018,Winter16,F018_Winter16,3300,2016/02/13 20:31,5.8,F,11,343745.9,3872743,34.98522,-118.7119,5,30,1368507
F018,Winter16,F018_Winter16,3300,2016/02/13 21:01,4.2,F,11,343750.9,3872743,34.98522,-118.7119,46.9,29,1368536
F018,Winter16,F018_Winter16,3300,2016/02/13 21:30,1.8,F,11,343769.7,3872786,34.98561,-118.7117,15,29.99999999,1368566
F018,Winter16,F018_Winter16,3300,2016/02/13 22:00,1.6,F,11,343769.6,3872771,34.98548,-118.7117,19,30,1368596
F018,Winter16,F018_Winter16,3300,2016/02/13 22:30,1.6,F,11,343784.3,3872783,34.98559,-118.7115,31.7,30,1368626
F018,Winter16,F018_Winter16,3300,2016/02/13 23:00,1.7,F,11,343777.5,3872752,34.98531,-118.7116,27.5,29.99999999,1368656
F018,Winter16,F018_Winter16,3300,2016/02/13 23:30,2.8,F,11,343753.8,3872738,34.98518,-118.7119,8,30,1368686
F018,Winter16,F018_Winter16,3300,2016/02/14 00:00,3,F,11,343750,3872745,34.98524,-118.7119,3,30,1368716
F018,Winter16,F018_Winter16,3300,2016/02/14 00:30,1.7,F,11,343752.3,3872743,34.98522,-118.7119,33.1,29.99999999,1368746
F018,Winter16,F018_Winter16,3300,2016/02/14 01:00,1.4,F,11,343764,3872774,34.9855,-118.7118,21,30,1368776
F018,Winter16,F018_Winter16,3300,2016/02/14 01:30,2,F,11,343784.4,3872769,34.98546,-118.7115,136.5,30,1368806
F018,Winter16,F018_Winter16,3300,2016/02/14 02:00,2.7,F,11,343841.4,3872645,34.98435,-118.7109,219.3,29.99999999,1368836
F018,Winter16,F018_Winter16,3300,2016/02/14 02:30,2.2,F,11,343926.7,3872443,34.98255,-118.7099,13.4,60.00000001,1368896
F018,Winter16,F018_Winter16,3300,2016/02/14 03:30,6.9,F,11,343913.4,3872441,34.98253,-118.7101,15.5,31,1368927
F018,Winter16,F018_Winter16,3300,2016/02/14 04:01,4.2,F,11,343920.1,3872455,34.98266,-118.71,13.5,60,1368987
F018,Winter16,F018_Winter16,3300,2016/02/14 05:01,3.6,F,11,343916.4,3872442,34.98254,-118.71,115.6,30,1369017
F018,Winter16,F018_Winter16,3300,2016/02/14 05:31,17.8,F,11,343804.5,3872413,34.98226,-118.7112,130.3,210,1369227
F018,Winter16,F018_Winter16,3300,2016/02/14 09:01,4,F,11,343931.5,3872442,34.98254,-118.7099,16.4,58.99999999,1369286
F018,Winter16,F018_Winter16,3300,2016/02/14 10:00,3,F,11,343924.8,3872457,34.98267,-118.7099,18.7,31.00000001,1369317
F018,Winter16,F018_Winter16,3300,2016/02/14 10:31,3.8,F,11,343935.9,3872442,34.98254,-118.7098,274.7,1229,1370546
F018,Winter16,F018_Winter16,3300,2016/02/15 07:00,3.3,F,11,343819.8,3872691,34.98476,-118.7111,91.5,31.00000001,1370577
F018,Winter16,F018_Winter16,3300,2016/02/15 07:31,5.3,F,11,343848.3,3872604,34.98398,-118.7108,159.1,210,1370787
F018,Winter16,F018_Winter16,3300,2016/02/15 11:01,5.9,F,11,343874.3,3872447,34.98257,-118.7105,261.4,211,1370998
F018,Winter16,F018_Winter16,3300,2016/02/15 14:32,12.5,F,11,343633.6,3872345,34.98161,-118.7131,348.4,119,1371117
F018,Winter16,F018_Winter16,3300,2016/02/15 16:31,6.1,F,11,343616.2,3871997,34.97848,-118.7132,27.8,120,1371237
F018,Winter16,F018_Winter16,3300,2016/02/15 18:31,2.4,F,11,343630.3,3871973,34.97826,-118.7131,584.1,181,1371418
F018,Winter16,F018_Winter16,3300,2016/02/15 21:32,3.6,F,11,343617.5,3872557,34.98352,-118.7133,204.7,478,1371896
F018,Winter16,F018_Winter16,3300,2016/02/16 05:30,4,F,11,343798.3,3872461,34.98269,-118.7113,3.5,31.00000001,1371927
F018,Winter16,F018_Winter16,3300,2016/02/16 06:01,2.5,F,11,343801.7,3872460,34.98268,-118.7113,8,239,1372166
F018,Winter16,F018_Winter16,3300,2016/02/16 10:00,2.9,F,11,343801,3872468,34.98275,-118.7113,61.5,121,1372287
F018,Winter16,F018_Winter16,3300,2016/02/16 12:01,2.8,F,11,343742.5,3872487,34.98291,-118.7119,17.7,31,1372318
F018,Winter16,F018_Winter16,3300,2016/02/16 12:32,2.5,F,11,343737.4,3872504,34.98307,-118.712,158.6,29,1372347
F018,Winter16,F018_Winter16,3300,2016/02/16 13:01,3.2,F,11,343683,3872653,34.9844,-118.7126,519.9,210,1372557
F018,Winter16,F018_Winter16,3300,2016/02/16 16:31,3.4,F,11,343433.3,3873109,34.98847,-118.7154,189.9,150,1372707
F018,Winter16,F018_Winter16,3300,2016/02/16 19:01,5.2,F,11,343272.5,3873210,34.98936,-118.7172,156.7,91,1372798
F018,Winter16,F018_Winter16,3300,2016/02/16 20:32,4.6,F,11,343404.8,3873126,34.98862,-118.7158,22.2,58.99999999,1372857
F018,Winter16,F018_Winter16,3300,2016/02/16 21:31,1.8,F,11,343414.5,3873106,34.98845,-118.7156,596.9,3420,1376277
F018,Winter16,F018_Winter16,3300,2016/02/19 06:31,6.2,F,11,343782.4,3872636,34.98426,-118.7115,52.2,30,1376307
F018,Winter16,F018_Winter16,3300,2016/02/19 07:01,18.3,F,11,343777.6,3872584,34.98379,-118.7116,67.7,30,1376337
F018,Winter16,F018_Winter16,3300,2016/02/19 07:31,2.3,F,11,343787.3,3872651,34.9844,-118.7115,16.3,90,1376427
F018,Winter16,F018_Winter16,3300,2016/02/19 09:01,2.9,F,11,343793.8,3872636,34.98426,-118.7114,20.9,151,1376578
F018,Winter16,F018_Winter16,3300,2016/02/19 11:32,2.6,F,11,343779.2,3872621,34.98413,-118.7116,104.5,29.99999999,1376608
F018,Winter16,F018_Winter16,3300,2016/02/19 12:02,2.5,F,11,343707.5,3872697,34.98481,-118.7124,6.6,28.00000001,1376636
F018,Winter16,F018_Winter16,3300,2016/02/19 12:30,2.1,F,11,343701,3872696,34.98479,-118.7124,18.1,31,1376667
F018,Winter16,F018_Winter16,3300,2016/02/19 13:01,2,F,11,343703.1,3872714,34.98496,-118.7124,29.1,31,1376698
F018,Winter16,F018_Winter16,3300,2016/02/19 13:32,3,F,11,343688.3,3872689,34.98472,-118.7126,16.9,29,1376727
F018,Winter16,F018_Winter16,3300,2016/02/19 14:01,2.5,F,11,343678.9,3872675,34.9846,-118.7127,24,181,1376908
F018,Winter16,F018_Winter16,3300,2016/02/19 17:02,7.4,F,11,343688.6,3872697,34.9848,-118.7126,32.5,29,1376937
F018,Winter16,F018_Winter16,3300,2016/02/19 17:31,4.8,F,11,343721.1,3872697,34.98481,-118.7122,22.9,120,1377057
F018,Winter16,F018_Winter16,3300,2016/02/19 19:31,3.6,F,11,343704.7,3872681,34.98466,-118.7124,549.3,1591,1378648
F018,Winter16,F018_Winter16,3300,2016/02/20 22:02,7.1,F,11,343379.9,3873124,34.9886,-118.716,39.2,29.99999999,1378678
F018,Winter16,F018_Winter16,3300,2016/02/20 22:32,3,F,11,343410.9,3873100,34.98838,-118.7157,643.6,59,1378737
F018,Winter16,F018_Winter16,3300,2016/02/20 23:31,6,F,11,343862,3872641,34.98432,-118.7107,119.4,780,1379517
F018,Winter16,F018_Winter16,3300,2016/02/21 12:31,3,F,11,343765.3,3872711,34.98494,-118.7117,67.8,30,1379547
F018,Winter16,F018_Winter16,3300,2016/02/21 13:01,3,F,11,343780.8,3872777,34.98554,-118.7116,50,30,1379577
F018,Winter16,F018_Winter16,3300,2016/02/21 13:31,3.2,F,11,343731.3,3872770,34.98546,-118.7121,90.6,31,1379608
F018,Winter16,F018_Winter16,3300,2016/02/21 14:02,3.1,F,11,343669.2,3872704,34.98486,-118.7128,416.1,59,1379667
F018,Winter16,F018_Winter16,3300,2016/02/21 15:01,14.1,F,11,343784,3872304,34.98127,-118.7114,358.7,60,1379727
F018,Winter16,F018_Winter16,3300,2016/02/21 16:01,3.5,F,11,343634.3,3872630,34.98419,-118.7131,78.6,30,1379757
F018,Winter16,F018_Winter16,3300,2016/02/21 16:31,2.5,F,11,343624.9,3872552,34.98348,-118.7132,102.1,29.99999999,1379787
F018,Winter16,F018_Winter16,3300,2016/02/21 17:01,6.7,F,11,343645.6,3872652,34.98439,-118.713,69.3,30,1379817
F018,Winter16,F018_Winter16,3300,2016/02/21 17:31,2,F,11,343683.6,3872710,34.98492,-118.7126,29.7,210,1380027
F018,Winter16,F018_Winter16,3300,2016/02/21 21:01,2.4,F,11,343657.4,3872696,34.98479,-118.7129,50,31,1380058
F018,Winter16,F018_Winter16,3300,2016/02/21 21:32,2.5,F,11,343647.4,3872647,34.98434,-118.713,78.3,59,1380117
F018,Winter16,F018_Winter16,3300,2016/02/21 22:31,3.6,F,11,343628.7,3872571,34.98366,-118.7132,28.1,29.99999999,1380147
F018,Winter16,F018_Winter16,3300,2016/02/21 23:01,3.4,F,11,343648.5,3872591,34.98383,-118.713,126.4,29,1380176
F018,Winter16,F018_Winter16,3300,2016/02/21 23:30,13.6,F,11,343596,3872706,34.98487,-118.7136,256,391,1380567
F018,Winter16,F018_Winter16,3300,2016/02/22 06:01,3.5,F,11,343845.8,3872650,34.9844,-118.7108,17.1,29.99999999,1380597
F018,Winter16,F018_Winter16,3300,2016/02/22 06:31,5.1,F,11,343836,3872664,34.98452,-118.7109,218.1,390,1380987
F018,Winter16,F018_Winter16,3300,2016/02/22 13:01,11,F,11,343627.8,3872729,34.98508,-118.7132,80.2,30,1381017
F018,Winter16,F018_Winter16,3300,2016/02/22 13:31,3.8,F,11,343700,3872694,34.98477,-118.7124,223.8,90,1381107
F018,Winter16,F018_Winter16,3300,2016/02/22 15:01,8.4,F,11,343625.3,3872905,34.98666,-118.7133,295.4,1800,1382907
F018,Winter16,F018_Winter16,3300,2016/02/23 21:01,2,F,11,343396.6,3873092,34.98831,-118.7158,43.9,60,1382967
F018,Winter16,F018_Winter16,3300,2016/02/23 22:01,5.6,F,11,343414.7,3873052,34.98796,-118.7156,713.2,690,1383657
